epoch,accuracy,f1-score,iou_score,loss,val_accuracy,val_f1-score,val_iou_score,val_loss
0,0.5357608795166016,0.23709356784820557,0.1479685753583908,0.22651197016239166,0.18932855129241943,0.06985979527235031,0.04085372015833855,2.0667190551757812
1,0.7787306308746338,0.4342551529407501,0.3111109137535095,0.11949922889471054,0.19718733429908752,0.12747257947921753,0.07105693221092224,2.1503236293792725
2,0.8199621438980103,0.5140998363494873,0.38591212034225464,0.09462757408618927,0.1936803162097931,0.13421756029129028,0.07404547929763794,0.34680309891700745
3,0.8143907189369202,0.5251270532608032,0.3980148732662201,0.09234443306922913,0.04758740961551666,0.027559315785765648,0.014182894490659237,0.8844364285469055
4,0.8262100219726562,0.5559123754501343,0.4302709102630615,0.08567284047603607,0.4281676113605499,0.1501142531633377,0.08780320733785629,0.25121167302131653
5,0.8246050477027893,0.546869158744812,0.42071816325187683,0.08717437088489532,0.12509730458259583,0.12264987826347351,0.06967409700155258,0.30948710441589355
6,0.8382498621940613,0.5815407037734985,0.45604804158210754,0.07897399365901947,0.5159090161323547,0.1238730400800705,0.08971055597066879,0.3938197195529938
7,0.8362948894500732,0.5848231315612793,0.46049195528030396,0.07840892672538757,0.5173959136009216,0.1191670373082161,0.09036870300769806,0.5338828563690186
8,0.8311911225318909,0.566041111946106,0.4423675835132599,0.08189812302589417,0.5189976692199707,0.1280989944934845,0.09221749007701874,0.3602074980735779
9,0.8551176190376282,0.5945906639099121,0.47429102659225464,0.07047911733388901,0.517451822757721,0.1292901635169983,0.0927647054195404,0.3533964455127716
10,0.8502909541130066,0.6063242554664612,0.48755955696105957,0.07172766327857971,0.524691104888916,0.1274421364068985,0.09255688637495041,0.36070337891578674
11,0.8409371376037598,0.5916517376899719,0.4697801172733307,0.07568519562482834,0.5295097231864929,0.12047018110752106,0.09164256602525711,0.45448002219200134
12,0.8540905117988586,0.5971581935882568,0.47995448112487793,0.06975440680980682,0.5364626049995422,0.12275604158639908,0.0918567106127739,0.4145180583000183
13,0.8502651453018188,0.5962927341461182,0.4768907129764557,0.07048726081848145,0.5114444494247437,0.115459144115448,0.08693515509366989,0.5240318179130554
14,0.857797384262085,0.616563081741333,0.49970588088035583,0.06752040237188339,0.5163660645484924,0.11394988745450974,0.08570615202188492,0.5474789142608643
15,0.8566341400146484,0.6209933161735535,0.5045160055160522,0.06674428284168243,0.540065586566925,0.12145315110683441,0.09138350188732147,0.4208221435546875
16,0.8601679801940918,0.6188163161277771,0.5031751394271851,0.06482331454753876,0.5066605806350708,0.11306393146514893,0.08542191982269287,0.6566216349601746
17,0.8594701290130615,0.6231420040130615,0.5082868337631226,0.06560643762350082,0.5152215361595154,0.11597111076116562,0.08749024569988251,0.5276703834533691
18,0.8564975261688232,0.6154505014419556,0.5011573433876038,0.06584349274635315,0.5064104199409485,0.11226632446050644,0.08411851525306702,0.6181514859199524
19,0.8678674101829529,0.6271999478340149,0.5128729343414307,0.06166371330618858,0.5240941047668457,0.1255635917186737,0.09322603791952133,0.4117732346057892
20,0.8556306958198547,0.6178035140037537,0.5043510794639587,0.06745438277721405,0.5282183885574341,0.11754430830478668,0.08881554752588272,0.4984002411365509
21,0.8702996969223022,0.6291887760162354,0.5164897441864014,0.06063620001077652,0.5045069456100464,0.11325637996196747,0.08559342473745346,0.6114290952682495
22,0.8647090196609497,0.6263553500175476,0.51311856508255,0.0629635900259018,0.5245159864425659,0.11860890686511993,0.08898413181304932,0.4829811453819275
23,0.8622434735298157,0.6386018395423889,0.5250336527824402,0.06323553621768951,0.5270525813102722,0.11814615875482559,0.08950622379779816,0.6382737755775452
24,0.8670613169670105,0.6358883380889893,0.524787425994873,0.061662059277296066,0.5329094529151917,0.11589537560939789,0.08878197520971298,1.132429599761963
25,0.8686967492103577,0.6276658773422241,0.513574481010437,0.06069164350628853,0.5067808032035828,0.1166796162724495,0.08714084327220917,0.5541874170303345
26,0.8636423349380493,0.6154890656471252,0.49949371814727783,0.06359482556581497,0.5379452109336853,0.11637477576732635,0.08993992209434509,0.9202178120613098
27,0.8673356771469116,0.6236320734024048,0.5105791687965393,0.06266049295663834,0.5075479745864868,0.11242164671421051,0.08454558998346329,0.6026754379272461
