epoch,accuracy,f1-score,iou_score,loss,val_accuracy,val_f1-score,val_iou_score,val_loss
0,0.7044569849967957,0.4236985743045807,0.3087231516838074,0.7169619202613831,0.5361684560775757,0.11691973358392715,0.09001192450523376,1.2214913368225098
1,0.8140331506729126,0.6166744828224182,0.5009269714355469,0.5266993045806885,0.5193960666656494,0.11593247205018997,0.08801668882369995,1.234750747680664
2,0.8196778893470764,0.6138383746147156,0.5024858117103577,0.5280482769012451,0.35601258277893066,0.1168176531791687,0.0783640667796135,1.094269037246704
3,0.8231308460235596,0.6372801661491394,0.5266390442848206,0.5045529007911682,0.13316380977630615,0.11034379154443741,0.06033116579055786,1.0106301307678223
4,0.8280848264694214,0.6332178711891174,0.5232293605804443,0.5081496238708496,0.19737637042999268,0.14573493599891663,0.08286252617835999,0.9722570776939392
5,0.8347897529602051,0.6334453821182251,0.5224149823188782,0.5089869499206543,0.5112740993499756,0.12802009284496307,0.09160928428173065,0.990384578704834
6,0.82843017578125,0.6519575715065002,0.5448483824729919,0.48676931858062744,0.53093421459198,0.12348228693008423,0.09224049746990204,1.05321204662323
7,0.8314133286476135,0.6453154683113098,0.5405700206756592,0.4897608458995819,0.4994170665740967,0.1316256821155548,0.09249979257583618,0.9934412240982056
8,0.8409386873245239,0.6635674834251404,0.5609902739524841,0.4679642617702484,0.5238298177719116,0.12049037963151932,0.08981773257255554,1.014503002166748
9,0.8482322692871094,0.6643396019935608,0.5650851130485535,0.4611263871192932,0.5171840190887451,0.12131889909505844,0.0897565558552742,1.0162972211837769
10,0.8363214731216431,0.6576875448226929,0.5527160167694092,0.4766254425048828,0.5221943855285645,0.12108664959669113,0.09010405093431473,1.0104845762252808
11,0.8489304184913635,0.6714766025543213,0.5696790218353271,0.4563993513584137,0.5034035444259644,0.11556148529052734,0.08583095669746399,1.0329527854919434
12,0.8421148061752319,0.6687576174736023,0.5661952495574951,0.462051123380661,0.5241531133651733,0.11904024332761765,0.08945712447166443,1.0248823165893555
13,0.8480582237243652,0.6564363241195679,0.5563589334487915,0.4712161421775818,0.5154203176498413,0.11653412878513336,0.08744247257709503,1.0343289375305176
14,0.8429338335990906,0.6691684126853943,0.5678818225860596,0.4588957726955414,0.5330846309661865,0.12041785567998886,0.09074746072292328,1.022627830505371
15,0.842225193977356,0.6710403561592102,0.5695478916168213,0.4595007300376892,0.5274519920349121,0.12252672016620636,0.09089181572198868,1.0149275064468384
16,0.8549885153770447,0.6796733140945435,0.5815197229385376,0.44439733028411865,0.5149435997009277,0.12041408568620682,0.0887918546795845,1.0193531513214111
17,0.8529924154281616,0.6742352843284607,0.5754235982894897,0.4498342275619507,0.5143152475357056,0.11811632663011551,0.08784322440624237,1.0335065126419067
18,0.8542298078536987,0.6669359803199768,0.5699716210365295,0.4570353329181671,0.5291866064071655,0.11796682327985764,0.08947183936834335,1.0476387739181519
19,0.8497723340988159,0.676922619342804,0.5762871503829956,0.4521092474460602,0.5112670660018921,0.12111439555883408,0.08838415890932083,1.032112717628479
20,0.8516824245452881,0.673630952835083,0.5726330280303955,0.4550500810146332,0.5222578048706055,0.12027376890182495,0.08961917459964752,1.0261256694793701
21,0.8608654141426086,0.6863341331481934,0.5892279148101807,0.4366796612739563,0.5136522054672241,0.11518391221761703,0.08695727586746216,1.0454566478729248
22,0.8641394376754761,0.6805553436279297,0.584138810634613,0.4421370029449463,0.5269137620925903,0.11724338680505753,0.08898080885410309,1.0526530742645264
23,0.854846179485321,0.6864882111549377,0.5871806144714355,0.4390753507614136,0.5183825492858887,0.11751428246498108,0.08826969563961029,1.0414862632751465
24,0.8553403615951538,0.6828837394714355,0.5846956372261047,0.44251933693885803,0.5194433927536011,0.1153605580329895,0.08737136423587799,1.0560095310211182
25,0.8570540547370911,0.6828227043151855,0.5841456651687622,0.44141483306884766,0.5183610916137695,0.11374405026435852,0.08662880957126617,1.081836223602295
26,0.8636723160743713,0.6996320486068726,0.6054204702377319,0.41933947801589966,0.5173401832580566,0.11273740977048874,0.0862855389714241,1.1245741844177246
27,0.8616266846656799,0.6849669814109802,0.5880613327026367,0.4371430277824402,0.5283547639846802,0.11602698266506195,0.08880072832107544,1.0515257120132446
28,0.8618828654289246,0.7000319957733154,0.6042366623878479,0.4212587773799896,0.5195592641830444,0.11483192443847656,0.08763054758310318,1.0531336069107056
29,0.8697395324707031,0.7028082013130188,0.607763409614563,0.416911244392395,0.5126829147338867,0.11351646482944489,0.08597595244646072,1.0724698305130005
30,0.856715738773346,0.6984643340110779,0.6016712784767151,0.4232020080089569,0.5212622880935669,0.1136450469493866,0.08710126578807831,1.109575629234314
