epoch,accuracy,f1-score,iou_score,loss,val_accuracy,val_f1-score,val_iou_score,val_loss
1,0.7968854904174805,0.38356247544288635,0.2631720304489136,0.013737917877733707,0.1369406282901764,0.1336895227432251,0.07464807480573654,0.05039118230342865
2,0.8150186538696289,0.432378888130188,0.3021921217441559,0.012040437199175358,0.4982801377773285,0.15277668833732605,0.08754832297563553,0.039117444306612015
3,0.8145257234573364,0.42849066853523254,0.2984844148159027,0.011452097445726395,0.26172012090682983,0.14798496663570404,0.08593155443668365,0.042361196130514145
4,0.8260487914085388,0.4495416581630707,0.31804507970809937,0.010413488373160362,0.5115451216697693,0.15632380545139313,0.09487637877464294,0.042276397347450256
5,0.8327720165252686,0.4733928442001343,0.340602844953537,0.009361537173390388,0.5124735832214355,0.15829773247241974,0.09931439161300659,0.045399848371744156
6,0.8426399827003479,0.4657178521156311,0.33540740609169006,0.008946930058300495,0.5180090069770813,0.1569373905658722,0.09547781199216843,0.039647672325372696
7,0.8276636004447937,0.46615564823150635,0.33493849635124207,0.009595967829227448,0.5259179472923279,0.15539658069610596,0.09862236678600311,0.04567718505859375
8,0.8393911719322205,0.4884342849254608,0.35529789328575134,0.008639607578516006,0.47032302618026733,0.15695978701114655,0.09829971194267273,0.05088530853390694
9,0.8402761220932007,0.47332772612571716,0.3435117304325104,0.008561394177377224,0.5355436205863953,0.1381399929523468,0.09925402700901031,0.087970070540905
10,0.8488699197769165,0.4990721642971039,0.3676927983760834,0.00814955122768879,0.5309468507766724,0.15081295371055603,0.0976337417960167,0.05023254081606865
11,0.8539790511131287,0.5013613700866699,0.37044593691825867,0.007814979180693626,0.5347527861595154,0.14793358743190765,0.09557592868804932,0.050302136689424515
12,0.8556962013244629,0.5118932723999023,0.37952134013175964,0.007542784791439772,0.5232403874397278,0.1503870189189911,0.09784013032913208,0.051989443600177765
13,0.8443834781646729,0.5002119541168213,0.36813613772392273,0.008302265778183937,0.5328800678253174,0.15407302975654602,0.09989432990550995,0.05199861526489258
14,0.8406538963317871,0.48055243492126465,0.3478925824165344,0.00817809533327818,0.5019911527633667,0.14525824785232544,0.09413660317659378,0.05990162119269371
15,0.8544995784759521,0.49258655309677124,0.3599695563316345,0.0077198869548738,0.4881925880908966,0.152910053730011,0.09981191903352737,0.13563314080238342
16,0.8396058082580566,0.4933706223964691,0.3619541823863983,0.008220357820391655,0.29936692118644714,0.12512192130088806,0.07421566545963287,0.2460925281047821
17,0.8511066436767578,0.5030736327171326,0.37144389748573303,0.007574118208140135,0.5262956619262695,0.14359961450099945,0.09814552962779999,0.1493041217327118
18,0.8558673858642578,0.5042274594306946,0.37342357635498047,0.00738363666459918,0.5046510696411133,0.11603560298681259,0.08570347726345062,0.2906796336174011
19,0.8516678810119629,0.5070103406906128,0.37629222869873047,0.00737591041252017,0.5015420317649841,0.16033385694026947,0.1075945571064949,0.06027863174676895
20,0.8649574518203735,0.5254715085029602,0.3943261206150055,0.006709188222885132,0.5226679444313049,0.13461893796920776,0.0882367417216301,0.06265702843666077
21,0.8610584735870361,0.5254775881767273,0.39534229040145874,0.007082552183419466,0.5113875865936279,0.14361153542995453,0.09840644896030426,0.08730839937925339
22,0.8668785095214844,0.5322989225387573,0.40260031819343567,0.0064355237409472466,0.5330089926719666,0.14711406826972961,0.09833930432796478,0.06060561165213585
23,0.8699820637702942,0.5275545716285706,0.39832568168640137,0.006407959386706352,0.5327301025390625,0.14392532408237457,0.09585851430892944,0.0627431869506836
24,0.8568198680877686,0.5205438137054443,0.38985928893089294,0.00727931410074234,0.5068738460540771,0.195602148771286,0.12704092264175415,0.04544387757778168
25,0.8318458199501038,0.4956591725349426,0.36641010642051697,0.009312834590673447,0.5020256638526917,0.1546868085861206,0.10950301587581635,0.15816140174865723
26,0.8525310158729553,0.5045055747032166,0.37234875559806824,0.007731513120234013,0.5386478900909424,0.15923359990119934,0.10899647325277328,0.15071702003479004
